page_id,name,urlslug,ID,ALIGN,EYES,HAIR,SEX,SEXUALITY,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
46837,S'kidds'kakoth (New Earth),S%27kidds%27kakoth_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2008, February",2008
105568,Bro'Dee Walker (New Earth),Bro%27Dee_Walker_(New_Earth),Public Identity,Good Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2008, December",2008
308374,Bizarro Joker (New Earth),Bizarro_Joker_(New_Earth),Secret Identity,Bad Characters,ND,Green Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2007, November",2007
18505,Baroness Blitzkrieg (New Earth),Baroness_Blitzkrieg_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2007, March",2007
144412,R'amey Holl (New Earth),R%27amey_Holl_(New_Earth),Public Identity,Good Characters,Orange Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2007, February",2007
173263,Dorian Chase (New Earth),Dorian_Chase_(New_Earth),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2007, August",2007
177272,Sn'Hoj (New Earth),Sn%27Hoj_(New_Earth),ND,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"2007, August",2007
17916,Dal'en (New Earth),Dal%27en_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, November",2006
18328,Sy'rann (New Earth),Sy%27rann_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, November",2006
15466,Telok'telar (New Earth),Telok%27telar_(New_Earth),ND,Neutral Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, November",2006
17915,Till'all (New Earth),Till%27all_(New_Earth),Secret Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, November",2006
36200,Barry Pierce (New Earth),Barry_Pierce_(New_Earth),Public Identity,Bad Characters,Red Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, May",2006
132769,Reg H'Rr (New Earth),Reg_H%27Rr_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, May",2006
385563,B'ox (New Earth),B%27ox_(New_Earth),Public Identity,Good Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"2006, March",2006
208541,Killa 'Nilla (New Earth),Killa_%27Nilla_(New_Earth),Secret Identity,Neutral Characters,ND,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, July",2006
208131,Basketcase (New Earth),Basketcase_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, February",2006
181465,Barracuda (New Earth),Barracuda_(New_Earth),Secret Identity,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2006, December",2006
18326,Cay'an (New Earth),Cay%27an_(New_Earth),Secret Identity,Bad Characters,Red Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2006, December",2006
117830,G'hu (New Earth),G%27hu_(New_Earth),Public Identity,Good Characters,Green Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2006, August",2006
11727,M'gann M'orzz (New Earth),M%27gann_M%27orzz_(New_Earth),Secret Identity,Good Characters,Red Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2006, August",2006
132741,Barreer Wot (New Earth),Barreer_Wot_(New_Earth),Public Identity,Good Characters,ND,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2005, October",2005
6788,B'dg (New Earth),B%27dg_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2005, October",2005
64761,Aym (New Earth),Aym_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2005, December",2005
239750,Fear-Naught (New Earth),Fear-Naught_(New_Earth),Public Identity,Neutral Characters,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2005, August",2005
396829,Joseph Abernathy (New Earth),Joseph_Abernathy_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2004, September",2004
403488,Dore Allen (New Earth),Dore_Allen_(New_Earth),ND,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2004, December",2004
303942,Barrage II (New Earth),Barrage_II_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2004, August",2004
300901,Basqat (New Earth),Basqat_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Green Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2004, April",2004
272910,Man o' War (New Earth),Man_o%27_War_(New_Earth),ND,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2003, May",2003
303176,Kamau (New Earth),Kamau_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2003, March",2003
341785,Jigundus (New Earth),Jigundus_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2002, September",2002
129941,Thomas Hart (New Earth),Thomas_Hart_(New_Earth),Secret Identity,Bad Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2002, May",2002
12364,Luke O'Brian (New Earth),Luke_O%27Brian_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2002, June",2002
186648,G-Nome (New Earth),G-Nome_(New_Earth),ND,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"2002, January",2002
185709,Dragoneer (New Earth),Dragoneer_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2002, April",2002
305142,Julie Jackam (New Earth),Julie_Jackam_(New_Earth),ND,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2001, March",2001
14320,Sandalphon (New Earth),Sandalphon_(New_Earth),ND,Bad Characters,ND,White Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2001, March",2001
184508,Crypt (New Earth),Crypt_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2001, June",2001
21024,Jong Li (Dragon Lord),Jong_Li_(Dragon_Lord),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2001, June",2001
192194,Phade (New Earth),Phade_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2001, June",2001
127615,Roscoe Chiara (New Earth),Roscoe_Chiara_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2001, February",2001
288467,Beatriz (New Earth),Beatriz_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2001, December",2001
15723,M'yrnn J'onzz (New Earth),M%27yrnn_J%27onzz_(New_Earth),Public Identity,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2001, August",2001
15728,Sha'sheen J'onzz (New Earth),Sha%27sheen_J%27onzz_(New_Earth),Public Identity,Good Characters,Red Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2001, August",2001
89101,Douglas Hutton (New Earth),Douglas_Hutton_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, September",2000
359854,Kagutsuchi (New Earth),Kagutsuchi_(New_Earth),ND,ND,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, October",2000
304312,M'hdahna (New Earth),M%27hdahna_(New_Earth),ND,Good Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2000, October",2000
359851,Tsuki-yomi (New Earth),Tsuki-yomi_(New_Earth),ND,ND,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, October",2000
127795,Valkus (New Earth),Valkus_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, October",2000
359859,Yama-no-Kami (New Earth),Yama-no-Kami_(New_Earth),ND,ND,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2000, October",2000
192269,Pocket Pal (New Earth),Pocket_Pal_(New_Earth),ND,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, May",2000
15734,J'ahrl J'onzz (New Earth),J%27ahrl_J%27onzz_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, December",2000
290766,Shrike III (New Earth),Shrike_III_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, December",2000
239538,Tybalt Bak'sar (New Earth),Tybalt_Bak%27sar_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2000, August",2000
28407,Whisper A'Daire (New Earth),Whisper_A%27Daire_(New_Earth),Public Identity,ND,Green Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2000, April",2000
188537,Kali Gari (New Earth),Kali_Gari_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1999, September",1999
81851,Nu'bia (New Earth),Nu%27bia_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1999, September",1999
183507,Bombburst (New Earth),Bombburst_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, May",1999
184277,Cold Warrior (New Earth),Cold_Warrior_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, May",1999
186174,Fire Disciple (New Earth),Fire_Disciple_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, May",1999
186659,Golem II (New Earth),Golem_II_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, May",1999
131483,Jakob Tolzmann (New Earth),Jakob_Tolzmann_(New_Earth),Public Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, May",1999
191700,Murmur (New Earth),Murmur_(New_Earth),ND,Bad Characters,Red Eyes,Blue Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1999, June",1999
224680,Magaan Van'n (New Earth),Magaan_Van%27n_(New_Earth),Public Identity,Bad Characters,Green Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, February",1999
146337,Rose D'Angelo (New Earth),Rose_D%27Angelo_(New_Earth),Public Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"1999, February",1999
194356,Utopian (New Earth),Utopian_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, February",1999
298486,Cha'rissa (New Earth),Cha%27rissa_(New_Earth),ND,ND,Red Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1999, December",1999
15678,D'all (New Earth),D%27all_(New_Earth),Public Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, December",1999
341793,Pharzoof (New Earth),Pharzoof_(New_Earth),ND,Bad Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1999, December",1999
15640,Ma'alefa'ak J'onzz (New Earth),Ma%27alefa%27ak_J%27onzz_(New_Earth),Secret Identity,Bad Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, October",1998
185711,Drakken (New Earth),Drakken_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, March",1998
127645,Roland Seers (New Earth),Roland_Seers_(New_Earth),ND,Neutral Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, March",1998
186250,Fracture (New Earth),Fracture_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, June",1998
191957,Oblique (New Earth),Oblique_(New_Earth),ND,Bad Characters,White Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"1998, June",1998
205395,Lance O'Casey (New Earth),Lance_O%27Casey_(New_Earth),Public Identity,Good Characters,Black Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, January",1998
221060,Flame (New Earth),Flame_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
186643,Glacier (New Earth),Glacier_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
221061,Mountain (New Earth),Mountain_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
192279,Pointman (New Earth),Pointman_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
207299,Shauna Harwood (New Earth),Shauna_Harwood_(New_Earth),Public Identity,Good Characters,ND,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
171889,Walker Gabriel II (New Earth),Walker_Gabriel_II_(New_Earth),ND,Bad Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, December",1998
394021,Dr. Morpheus (New Earth),Dr._Morpheus_(New_Earth),Secret Identity,Bad Characters,Black Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, April",1998
183738,Carbon Copy (New Earth),Carbon_Copy_(New_Earth),ND,Bad Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"1998, April",1998
185268,Doctor Morpheus (New Earth),Doctor_Morpheus_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1998, April",1998
341696,Valkyra (New Earth),Valkyra_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1997, September",1997
184682,Download (New Earth),Download_(New_Earth),ND,Bad Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"1997, October",1997
130882,Screaming Skull (New Earth),Screaming_Skull_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1997, November",1997
190716,Mind's Eye (New Earth),Mind%27s_Eye_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1997, January",1997
129285,Leonard Carnell (New Earth),Leonard_Carnell_(New_Earth),ND,Bad Characters,ND,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1997, February",1997
190815,Morella (New Earth),Morella_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1997, August",1997
214377,Spider (New Earth),Spider_(New_Earth),Secret Identity,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1997, August",1997
214380,Widow (New Earth),Widow_(New_Earth),Secret Identity,Bad Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1997, August",1997
194080,Tempus (New Earth),Tempus_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Blue Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"1997, April",1997
366318,Arzaz (New Earth),Arzaz_(New_Earth),Secret Identity,Good Characters,White Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"1996, September",1996
291283,Oleand'r (New Earth),Oleand%27r_(New_Earth),Public Identity,Good Characters,ND,Red Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"1996, September",1996
